,ID,DIRECTOR_ID
7419,MN8,MN
7420,MN11,MN
7421,MN15,MN
7422,MN20,MN
7423,MN22,MN
7424,MN25,MN
7425,MN27,MN
7426,MN28,MN
7427,MiS2,MiS
7428,MiS3,MiS
7429,PlM1,PlM
7430,REM5,REM
7431,REM10,REM
7432,RyK10,RyK
7433,RyK12,RyK
7434,SeC10,SeC
7435,SeC20,SeC
7436,SNz10,SNz
7437,SRm1,SRm
7438,SRm5,SRm
7439,SRm10,SRm
7440,WKl10,WKl
7441,WKl17,WKl
7442,WKl19,WKl
7443,WKl20,WKl
7444,WKl30,WKl
7445,WKl35,WKl
7446,WKl40,WKl
7447,WKl41,WKl
7448,VoS2,VoS
7449,VoS8,VoS
7450,VoS20,VoS
7451,VoS22,VoS
7452,VoS26,VoS
7453,VoS30,VoS
7454,VoS32,VoS
7455,VoS40,VoS
7456,VoS42,VoS
7457,VoS48,VoS
7458,VoS49,VoS
7459,Z6610,Z
7460,Z6620,Z
7461,Z6625,Z
7462,Z6640,Z
7463,Z6650,Z
7464,NPk10,NPk
7465,NPk30,NPk
7466,ADr10,ADr
7467,ARa10,ARa
7468,BnB1,BnB
7469,BrS10,BrS
7470,BrS12,BrS
7471,BuK5,BuK
7472,BuK10,BuK
7473,CaR1,CaR
7474,CaR5,CaR
7475,CaR7,CaR
7476,CaR15,CaR
7477,CaR20,CaR
7478,CaR21,CaR
7479,CaR22,CaR
7480,CaR24,CaR
7481,CaR27,CaR
7482,CaR30,CaR
7483,CaR31,CaR
7484,CaR35,CaR
7485,CaR38,CaR
7486,CfO10,CfO
7487,CfO20,CfO
7489,FrW14,FrW
7490,FrW18,FrW
7491,FrW22,FrW
7492,FrW30,FrW
7493,FrW50,FrW
7494,GSs1,GSs
7495,GSs2,GSs
7496,GSs3,GSs
7497,GSs4,GSs
7498,IAv4,IAv
7499,IAv7,IAv
7500,IAv10,IAv
7501,IAv12,IAv
7502,IAv14,IAv
7503,IAv16,IAv
7504,IAv18,IAv
7505,IAv19,IAv
7506,IAv20,IAv
7507,IAv21,IAv
7508,IAv25,IAv
7509,IAv27,IAv
7510,JrS10,JrS
7511,JSi10,JSi
7512,JTh10,JTh
7513,LaJ5,LaJ
7514,LaJ9,LaJ
7515,LaJ13,LaJ
7516,LaJ17,LaJ
7517,LaJ18,LaJ
7518,LaJ20,LaJ
7519,MRt3,MRt
7520,MRt5,MRt
7521,MRt6,MRt
7522,MRt7,MRt
7523,MRt8,MRt
7524,MRt9,MRt
7525,MRt10,MRt
7526,MRt11,MRt
7527,MRt15,MRt
7528,MRt18,MRt
7529,MRt20,MRt
7530,MRt25,MRt
7531,MRt27,MRt
7532,MSn10,MSn
7533,MVP5,MVP
7534,MVP10,MVP
7535,MVP20,MVP
7536,MVP22,MVP
7537,MVP40,MVP
7538,MVP47,MVP
7539,PCo4,PCo
7540,PCo11,PCo
7541,PCo12,PCo
7542,PCo13,PCo
7543,PCo16,PCo
7544,PCo17,PCo
7545,PWi2,PWi
7546,PWi3,PWi
7547,PWi4,PWi
7548,PWi5,PWi
7549,RDh10,RDh
7550,SaG10,SaG
7551,ToL1,ToL
7552,ToL10,ToL
7553,WBz5,WBz
7554,WBz7,WBz
7555,WBz10,WBz
7556,WBz13,WBz
7557,WBz15,WBz
7558,WBz17,WBz
7559,WBz19,WBz
7560,WBz25,WBz
7561,WH3,WH
7562,WH5,WH
7563,WH9,WH
7564,WH11,WH
7565,WH30,WH
7566,WH38,WH
7567,ACd10,ACd
7568,AlF10,AlF
7569,AHv10,AHv
7570,AnP1,AnP
7571,AnP7,AnP
7572,AnP8,AnP
7573,AnP18,AnP
7574,BKo10,BKo
7575,BdP1,BdP
7576,BdP2,BdP
7577,BdP8,BdP
7578,BdP10,BdP
7579,BdP11,BdP
7580,BdP12,BdP
7581,BdP13,BdP
7582,BdP14,BdP
7583,BdP15,BdP
7584,BdP16,BdP
7585,BdP17,BdP
7586,BdP18,BdP
7587,BdP19,BdP
7588,BdP21,BdP
7589,BdP23,BdP
7590,BdP25,BdP
7591,BdP26,BdP
7592,BdP30,BdP
7593,BdP32,BdP
7594,BzK8,BzK
7595,BzK10,BzK
7596,BzK15,BzK
7597,BzK20,BzK
7598,CPR10,CPR
7599,FeS10,FeS
7600,GgD10,GgD
7601,GiC3,GiC
7602,GiC10,GiC
7603,GiC12,GiC
7604,GRo1,GRo
7605,GRo5,GRo
7606,GRo7,GRo
7607,GRo12,GRo
7608,GRo15,GRo
7609,GRo18,GRo
7610,GRo20,GRo
7611,GRo30,GRo
7612,GRo35,GRo
7613,GPi10,GPi
7614,GPi13,GPi
7615,GuL10,GuL
7616,HMo10,HMo
7617,JOC10,JOC
7618,JfH10,JfH
7619,JFr8,JFr
7620,JFr10,JFr
7621,JFr12,JFr
7622,JFr15,JFr
7623,JFr22,JFr
7624,JGo1,JGo
7625,JGo3,JGo
7626,JGo10,JGo
7627,JGo13,JGo
7628,JGo20,JGo
7629,JHe10,JHe
7630,JiC2,JiC
7631,JiC4,JiC
7632,JiC10,JiC
7633,JiC14,JiC
7634,JiC20,JiC
7635,JMB1,JMB
7636,JMB2,JMB
7637,JMB3,JMB
7638,JMB4,JMB
7639,JMB5,JMB
7640,JMB7,JMB
7641,JMG4,JMG
7642,JMG10,JMG
7643,JRl10,JRl
7644,JRl15,JRl
7645,JRl20,JRl
7647,JrP10,JrP
7648,JrP20,JrP
7649,JSt1,JSt
7650,KBi5,KBi
7651,KBi10,KBi
7652,KFu10,KFu
7653,KFu30,KFu
7654,KlW10,KlW
7655,MB1,MB
7656,MB2,MB
7657,MB3,MB
7658,MB4,MB
7659,MB5,MB
7660,MB6,MB
7661,MB9,MB
7662,MB10,MB
7663,MB15,MB
7664,MB20,MB
7665,MB22,MB
7666,MgT10,MgT
7667,MRy1,MRy
7668,MRy5,MRy
7669,MRy7,MRy
7670,MRy9,MRy
7671,MRy10,MRy
7672,MRy19,MRy
7673,MRy21,MRy
7674,NoB3,NoB
7675,NoB10,NoB
7676,PBo2,PBo
7677,PBo3,PBo
7678,PBo5,PBo
7679,PBo6,PBo
7680,PBo7,PBo
7681,Pbo8,Pbo
7682,PBo9,PBo
7683,PBo11,PBo
7684,PBo15,PBo
7685,PBo18,PBo
7686,PBo20,PBo
7687,PBo22,PBo
7688,PlB2,PlB
7689,PlB12,PlB
7690,PlB20,PlB
7691,PlB32,PlB
7692,PNe1,PNe
7693,PNe2,PNe
7694,PNe3,PNe
7695,PNe4,PNe
7696,SuR5,SuR
7697,SuR10,SuR
7698,UlG1,UlG
7699,UlG2,UlG
7700,UlG3,UlG
7701,UlG10,UlG
7702,WLW10,WLW
7703,YYa1,YYa
7704,YYa58,YYa
7705,YYa59,YYa
7706,YYa60,YYa
7707,YYa62,YYa
7708,YYa78,YYa
7709,YYa82,YYa
7710,AlA10,AlA
7711,AlA50,AlA
7712,AlG11,AlG
7713,ATe2,ATe
7714,ATe3,ATe
7715,ATe10,ATe
7716,ATe16,ATe
7717,ATe20,ATe
7718,BSc2,BSc
7719,BSc5,BSc
7720,BSc7,BSc
7721,BSc9,BSc
7722,BSc11,BSc
7723,BSc20,BSc
7724,BSc25,BSc
7725,BSc28,BSc
7726,BSc40,BSc
7727,BSc42,BSc
7728,CAm5,CAm
7729,CAm7,CAm
7730,CAm12,CAm
7731,CAm25,CAm
7732,CAm30,CAm
7733,CHo5,CHo
7734,DCa5,DCa
7735,DCa10,DCa
7736,DHo1,DHo
7737,DHo18,DHo
7738,DHo22,DHo
7739,DnH30,DnH
7740,HbR1,HbR
7741,HbR2,HbR
7742,HbR4,HbR
7743,HbR5,HbR
7744,HbR6,HbR
7745,HbR7,HbR
7746,HbR8,HbR
7747,HbR9,HbR
7748,HbR10,HbR
7749,HbR15,HbR
7750,HbR17,HbR
7751,HbR18,HbR
7752,HbR21,HbR
7753,HbR22,HbR
7754,HbR30,HbR
7755,HbR31,HbR
7756,HbR32,HbR
7757,HbR34,HbR
7758,HJL10,HJL
7759,IDx5,IDx
7760,IDx10,IDx
7761,IWa1,IWa
7762,IWa2,IWa
7763,IWa7,IWa
7764,IWa10,IWa
7765,IWa14,IWa
7766,IWa20,IWa
7767,IWa30,IWa
7768,IWa35,IWa
7769,IWa40,IWa
7770,IWa45,IWa
7771,JAu8,JAu
7772,JAu10,JAu
7773,JSa10,JSa
7774,LHK3,LHK
7775,LHK5,LHK
7776,LHK12,LHK
7777,LPe3,LPe
7778,LPe7,LPe
7779,LPe10,LPe
7780,LPe15,LPe
7781,MkK10,MkK
7782,MRr5,MRr
7783,NiR1,NiR
7784,NiR2,NiR
7785,NiR3,NiR
7786,NiR4,NiR
7787,NiR20,NiR
7788,NiR30,NiR
7789,NiR31,NiR
7790,NiR40,NiR
7791,NiR42,NiR
7792,OuS5,OuS
7793,OuS6,OuS
7794,OuS10,OuS
7795,OuS20,OuS
7796,PHt1,PHt
7797,PHt8,PHt
7798,PHt11,PHt
7799,PHt13,PHt
7800,PHt15,PHt
7801,PHt20,PHt
7802,RA1,RA
7803,RA2,RA
7804,RA3,RA
7805,RA4,RA
7806,RA5,RA
7807,RA8,RA
7808,RA10,RA
7809,RA15,RA
7810,RA17,RA
7811,RA19,RA
7812,RWF1,RWF
7813,RWF2,RWF
7814,RWF3,RWF
7815,RWF4,RWF
7816,RWF5,RWF
7817,RWF6,RWF
7818,RWF7,RWF
7819,RWF8,RWF
7820,RWF10,RWF
7821,RWF15,RWF
7822,RWF16,RWF
7823,RWF18,RWF
7824,RWF20,RWF
7825,RWF21,RWF
7826,RWF22,RWF
7827,RWF23,RWF
7828,RWF24,RWF
7829,RWF26,RWF
7830,RWF27,RWF
7831,RWF28,RWF
7832,RWF29,RWF
7833,RWF32,RWF
7834,RWF33,RWF
7835,RWF35,RWF
7836,RWF37,RWF
7837,SBg10,SBg
7838,WA1,WA
7839,WA2,WA
7840,WA3,WA
7841,WA4,WA
7842,WA5,WA
7843,WA6,WA
7844,WA7,WA
7845,WA8,WA
7846,WA9,WA
7847,WA10,WA
7848,WA11,WA
7849,WA12,WA
7850,WA13,WA
7851,WA14,WA
7852,WA15,WA
7853,WA16,WA
7854,WA17,WA
7855,WA18,WA
7856,WA19,WA
7857,WA20,WA
7858,WA21,WA
7859,WA22,WA
7860,WA23,WA
7861,WA25,WA
7862,WA26,WA
7863,WA27,WA
7864,WA28,WA
7865,WEd10,WEd
7866,WGr10,WGr
7867,WGr50,WGr
7868,WiG10,WiG
7869,WiG15,WiG
7870,xAx10,xAx
7871,xOz10,xOz
7872,Z1010,Z
7873,Z6910,Z
7874,Z6930x,Z6930x
7875,Z6940,Z
7876,AML1,AML
7877,AyM10,AyM
7878,AyM15,AyM
7879,AyM18,AyM
7880,BGH10,BGH
7881,BGH20,BGH
7882,BGH26,BGH
7883,BRf1,BRf
7884,BRf2,BRf
7885,BRf4,BRf
7886,BRf20,BRf
7887,BRf30,BRf
7888,BRf32,BRf
7889,BRf34,BRf
7890,BRf38,BRf
7891,BRf395,BRf
7892,DaA1,DaA
7893,DaA3,DaA
7894,DaA5,DaA
7895,DaA7,DaA
7896,DaA9,DaA
7897,DaA11,DaA
7898,DaA13,DaA
7899,DaA18,DaA
7900,DaA20,DaA
7901,DCs1,DCs
7902,DCs10,DCs
7903,DCs12,DCs
7904,DCs15,DCs
7905,DCs30,DCs
7906,DCr1,DCr
7907,DCr4,DCr
7908,DCr6,DCr
7909,DCr10,DCr
7910,DCr14,DCr
7911,DCR15,DCR
7912,DCr17,DCr
7913,DCr18,DCr
7914,DCr19,DCr
7915,DCr20,DCr
7916,DCr22,DCr
7917,DCr25,DCr
7918,DCr30,DCr
7919,DCr35,DCr
7920,DCr37,DCr
7921,DHe10,DHe
7922,DoC1,DoC
7923,DoC2,DoC
7924,DoC7,DoC
7925,DoC10,DoC
7926,EdA5,EdA
7927,EdA10,EdA
7928,EdA15,EdA
7929,EdA20,EdA
7930,EGC10,EGC
7931,EMa10,EMa
7932,EMa15,EMa
7933,EMa25,EMa
7934,FKr15,FKr
7935,FKr17,FKr
7936,FKr20,FKr
7937,FrB1,FrB
7938,FrB3,FrB
7939,FrB5,FrB
7940,FrB7,FrB
7941,FrB9,FrB
7942,FrB11,FrB
7943,FrB13,FrB
7944,FrB17,FrB
7945,FrB21,FrB
7946,FSc1,FSc
7947,FSc2,FSc
7948,FSc5,FSc
7949,FSc10,FSc
7950,FSc13,FSc
7951,FSc15,FSc
7952,FSc18,FSc
7953,FSc20,FSc
7954,FSc25,FSc
7955,FSc27,FSc
7956,FSc29,FSc
7957,FSc31,FSc
7958,GiB10,GiB
7959,GiK1,GiK
7960,HAs2,HAs
7961,HAs3,HAs
7962,HAs4,HAs
7963,HAs5,HAs
7964,HAs6,HAs
7965,HAs7,HAs
7966,HAs9,HAs
7967,HAs10,HAs
7968,HWe10,HWe
7969,HPr10,HPr
7970,HPr20,HPr
7971,JaB2,JaB
7972,JaB5,JaB
7973,JaB6,JaB
7974,JaB10,JaB
7975,JSb3,JSb
7976,JSb5,JSb
7977,JSb8,JSb
7978,JSb10,JSb
7979,JSb13,JSb
7980,JSb20,JSb
7981,JSb27,JSb
7982,JSb30,JSb
7983,KCo15,KCo
7984,KCo20,KCo
7985,KCo22,KCo
7986,KCo25,KCo
7987,LJe1,LJe
7988,LJe2,LJe
7989,LJe3,LJe
7990,LJe4,LJe
7991,LJe5,LJe
7992,LKa1,LKa
7993,MS1,MS
7994,MS2,MS
7995,MS3,MS
7996,MS4,MS
7997,MS5,MS
7998,MS6,MS
7999,MS7,MS
8000,MS10,MS
8001,MS18,MS
8002,MS19,MS
8003,MS20,MS
8004,MS21,MS
8005,MS22,MS
8006,MS23,MS
8007,MS25,MS
8008,MS26,MS
8009,MS28,MS
8010,MS30,MS
8011,MS32,MS
8012,MWa4,MWa
8013,MWa10,MWa
8014,PaS10,PaS
8015,PeS3,PeS
8016,PeS5,PeS
8017,PeS10,PeS
8018,PFC10,PFC
8019,PFC12,PFC
8020,PM1,PM
8021,PM2,PM
8022,PM3,PM
8023,PM4,PM
8024,PM5,PM
8025,PM6,PM
8026,PM7,PM
8027,PMa8,PMa
8028,PM9,PM
8029,PM10,PM
8030,PM11,PM
8031,PM12,PM
8032,PM15,PM
8033,PM20,PM
8034,PM21,PM
8035,RAu10,RAu
8036,RAu40,RAu
8037,RBe1,RBe
8038,RBe2,RBe
8039,RBe3,RBe
8040,RBe5,RBe
8041,RBe6,RBe
8042,RBe12,RBe
8043,RBe15,RBe
8044,RBe19,RBe
8045,RFu10,RFu
8046,RFu11,RFu
8047,RFu12,RFu
8048,RFu20,RFu
8049,SaD10,SaD
8050,ShB10,ShB
8051,ShB20,ShB
8052,TAn1,TAn
8053,TAn5,TAn
8054,TAn12,TAn
8055,TAn16,TAn
8056,TAn18,TAn
8057,Tan20,Tan
8058,Tan21,Tan
8059,SSg20,SSg
8060,ThC40,ThC
8061,VME8,VME
8062,VME9,VME
8063,VME11,VME
8064,VME13,VME
8065,VME14,VME
8066,VME15,VME
8067,VME18,VME
8068,VME20,VME
8069,VME35,VME
8070,VME40,VME
8071,WCr4,WCr
8072,WCr5,WCr
8073,WCr6,WCr
8074,WCr10,WCr
8075,WCr15,WCr
8076,WCr17,WCr
8077,WCr19,WCr
8078,WCr20,WCr
8079,WCr22,WCr
8080,WCr40,WCr
8081,WCr42,WCr
8082,WCr43,WCr
8083,WCr44,WCr
8084,WCr46,WCr
8085,xFr10,xFr
8086,Z7110,Z
8087,AJP1,AJP
8088,AJP2,AJP
8089,AJP3,AJP
8090,AJP5,AJP
8091,AJP6,AJP
8092,AJP7,AJP
8093,AJP15,AJP
8094,AJP25,AJP
8095,AJP29,AJP
8096,ATa5,ATa
8097,ATa10,ATa
8098,ATa30,ATa
8099,AJy10,AJy
8100,AJy12,AJy
8101,AJy20,AJy
8102,CEa1,CEa
8103,CEa2,CEa
8104,CEa3,CEa
8105,CEa4,CEa
8106,CEa5,CEa
8107,CEa6,CEa
8108,CEa7,CEa
8109,CEa8,CEa
8110,CEa9,CEa
8111,CEa10,CEa
8112,CEa11,CEa
8113,CEa12,CEa
8114,CEa13,CEa
8115,CEa14,CEa
8116,CEa15,CEa
8117,CEa16,CEa
8118,CEa17,CEa
8119,CEa18,CEa
8120,CEa19,CEa
8121,CEa20,CEa
8122,CEa21,CEa
8123,CH5,CH
8124,CH10,CH
8125,CoH1,CoH
8126,CoH2,CoH
8127,CoH3,CoH
8128,CWr3,CWr
8129,CWr10,CWr
8130,DaT10,DaT
8131,DKa10,DKa
8132,DTr3,DTr
8133,DTr10,DTr
8134,EPe10,EPe
8135,FAs1,FAs
8136,GgL1,GgL
8137,GgL2,GgL
8138,GgL3,GgL
8139,GgL5,GgL
8140,GPk10,GPk
8141,GPk12,GPk
8142,GPk14,GPk
8143,HJ1,HJ
8144,HJ5,HJ
8145,HJ7,HJ
8146,HJ9,HJ
8147,HJ10,HJ
8148,HJ12,HJ
8149,HJ14,HJ
8150,HJ15,HJ
8151,HJ18,HJ
8152,HKu10,HKu
8153,IBa7,IBa
8154,IBa9,IBa
8155,IBa10,IBa
8156,IBa11,IBa
8157,IBa12,IBa
8158,IBa13,IBa
8159,IBa16,IBa
8160,IBa20,IBa
8161,IBa22,IBa
8162,IBa23,IBa
8163,IHk10,IHk
8164,IHk20,IHk
8165,IHk25,IHk
8166,IHk30,IHk
8167,JBi10,JBi
8168,IvR3,IvR
8169,IvR4,IvR
8170,IvR6,IvR
8171,IvR10,IvR
8172,IvR12,IvR
8173,IvR14,IvR
8174,IvR19,IvR
8175,IvR21,IvR
8176,IvR23,IvR
8177,IvR25,IvR
8178,JeA10,JeA
8179,JJA5,JJA
8180,JJA7,JJA
8181,JJA10,JJA
8182,JJA15,JJA
8183,JJA20,JJA
8184,JJA25,JJA
8185,JLr10,JLr
8186,JVl10,JVl
8187,JVl12,JVl
8188,LnK10,LnK
8189,LTu10,LTu
8190,LTu30,LTu
8191,MiL1,MiL
8192,MiL4,MiL
8193,MiL5,MiL
8194,MiL7,MiL
8195,MiL9,MiL
8196,MiL11,MiL
8197,MiL12,MiL
8198,MiL14,MiL
8199,MiL17,MiL
8200,MiL20,MiL
8201,MiL22,MiL
8202,MiL24,MiL
8203,MiL28,MiL
8204,MiL29,MiL
8205,MiT1,MiT
8206,MiT3,MiT
8207,MiT7,MiT
8208,MiT8,MiT
8209,MiT15,MiT
8210,MSL10,MSL
8211,MSL15,MSL
8212,MvC10,MvC
8213,MvC20,MvC
8214,MvC30,MvC
8215,PDu3,PDu
8216,PDu10,PDu
8218,PMa5,PMa
8219,PWr2,PWr
8220,PWr3,PWr
8221,PWr4,PWr
8222,PWr5,PWr
8223,PWr6,PWr
8224,PWr8,PWr
8225,PWr10,PWr
8226,PWr12,PWr
8227,PWr14,PWr
8228,PWr16,PWr
8229,PWr21,PWr
8230,RBa1,RBa
8231,RBa2,RBa
8232,RBa3,RBa
8233,RBa4,RBa
8234,RBa5,RBa
8235,RBa6,RBa
8236,RBa7,RBa
8237,RBa8,RBa
8238,RBa12,RBa
8239,RBa16,RBa
8240,RBB10,RBB
8241,RjKd10,RjKd
8242,RSa5,RSa
8243,RSfl0,RSfl
8244,RSf20,RSf
8245,RSl10,RSl
8246,RvP1,RvP
8247,RvP6,RvP
8248,RvP9,RvP
8249,RvP13,RvP
8250,SPo1,SPo
8251,SPo2,SPo
8252,SPo6,SPo
8253,Spo8,Spo
8254,StF1,StF
8255,StF3,StF
8256,StF4,StF
8257,StF5,StF
8258,StF10,StF
8259,StF12,StF
8260,StF13,StF
8261,StF14,StF
8262,StF17,StF
8263,STy5,STy
8265,STy10,STy
8266,YBa10,YBa
8267,BaP10,BaP
8268,BCl1,BCl
8269,BCl4,BCl
8270,BCl5,BCl
8271,BCl7,BCl
8272,BCl10,BCl
8273,BIG10,BIG
8274,CAN10,CAN
8275,DaH1,DaH
8276,DaH2,DaH
8277,DuW10,DuW
8278,EgM10,EgM
8279,EgM12,EgM
8280,ELh1,ELh
8281,EuM10,EuM
8282,FLe10,FLe
8283,GCS10,GCS
8284,GBl10,GBl
8285,GBl20,GBl
8286,GDa10,GDa
8287,GrD10,GrD
8288,HSm10,HSm
8289,HwM10,HwM
8290,JeJ10,JeJ
8291,JeJ15,JeJ
8292,JqL10,JqL
8294,MiK1,MiK
8295,MiK2,MiK
8296,MiK10,MiK
8297,MoH3,MoH
8298,MoH10,MoH
8299,PBa1,PBa
8300,PBa3,PBa
8301,PBa4,PBa
8302,PBa6,PBa
8303,PBa8,PBa
8304,PBa9,PBa
8305,PBa12,PBa
8306,PCr8,PCr
8307,PCr10,PCr
8308,PMe10,PMe
8309,PMe15,PMe
8310,PMe20,PMe
8311,PMe30,PMe
8312,PMe32,PMe
8313,PMe36,PMe
8314,PVg10,PVg
8315,RAC10,RAC
8316,RAC20,RAC
8317,RtY10,RtY
8318,RtY15,RtY
8319,RWl10,RWl
8320,StM2,StM
8321,WlC10,WlC
8322,WSt10,WSt
8323,Z7210,Z
8324,AlG10,AlG
8325,AlG30,AlG
8326,AMe10,AMe
8327,AMy3,AMy
8328,AMy10,AMy
8329,AMy18,AMy
8330,AMy20,AMy
8331,APa5,APa
8332,APa6,APa
8333,APa7,APa
8334,APa9,APa
8335,APa12,APa
8336,APa20,APa
8337,APa24,APa
8338,APa25,APa
8339,APa30,APa
8340,BGu10,BGu
8341,CSe2,CSe
8342,CSe4,CSe
8343,CSe6,CSe
8344,CSe10,CSe
8345,CSe15,CSe
8346,DDu10,DDu
8347,DDu15,DDu
8348,EdC10,EdC
8349,GKc1,GKc
8350,GKc2,GKc
8351,GKc4,GKc
8352,GlJ10,GlJ
8353,GlJ40,GlJ
8354,GlJ50,GlJ
8355,GlJ60,GlJ
8356,IHc10,IHc
8357,IMi1,IMi
8358,IMi4,IMi
8359,IMi10,IMi
8360,IWo10,IWo
8361,IWo15,IWo
8362,IWo25,IWo
8363,IWo35,IWo
8364,IWo37,IWo
8365,IWo38,IWo
8366,IWo40,IWo
8367,JCJ10,JCJ
8368,JkS5,JkS
8369,JkS10,JkS
8370,JMP10,JMP
8371,KrD10,KrD
8372,LJo10,LJo
8373,MCi1,MCi
8374,MCi2,MCi
8375,MCi3,MCi
8376,MCi10,MCi
8377,MiC5,MiC
8378,MiC11,MiC
8379,MiC15,MiC
8380,MiC20,MiC
8381,MiC25,MiC
8382,MMG10,MMG
8383,MWu10,MWu
8384,PHz10,PHz
8385,RbC10,RbC
8386,RbC17,RbC
8387,RbC20,RbC
8388,RbC30,RbC
8389,RCm10,RCm
8390,RCm15,RCm
8391,RLa1,RLa
8392,RLa2,RLa
8393,ShM5,ShM
8394,ShM10,ShM
8395,ShM15,ShM
8396,SRd10,SRd
8397,SRd30,SRd
8398,TMa1,TMa
8399,TMa10,TMa
8400,TMa11,TMa
8401,Z7310,Z
8402,BbM5,BbM
8403,BbM10,BbM
8404,BbM19,BbM
8405,BbM22,BbM
8406,BTv1,BTv
8407,BTv2,BTv
8408,BTv3,BTv
8409,BTv5,BTv
8410,BTv7,BTv
8411,BTv8,BTv
8412,BTv9,BTv
8413,BTv16,BTv
8414,BTv20,BTv
8415,BTv22,BTv
8416,BTv24,BTv
8417,BTv26,BTv
8418,BTv29,BTv
8419,CWh10,CWh
8420,DaG3,DaG
8421,DaG6,DaG
8422,DaG10,DaG
8423,ERz3,ERz
8424,ERz6,ERz
8425,ERz10,ERz
8426,ERz18,ERz
8427,ERz19,ERz
8428,ERz20,ERz
8429,ERz21,ERz
8430,GLe10,GLe
8431,GNe5,GNe
8432,GNe9,GNe
8433,GPC5,GPC
8434,GPC10,GPC
8435,GPC20,GPC
8436,GPC23,GPC
8437,GPC25,GPC
8438,GPC29,GPC
8439,GPC32,GPC
8440,ICa1,ICa
8441,ICa3,ICa
8442,ICa5,ICa
8443,ICa6,ICa
8444,ICa8,ICa
8445,ICa9,ICa
8446,ICa10,ICa
8447,ICa20,ICa
8448,ICa25,ICa
8449,ICa27,ICa
8450,JDe1,JDe
8451,JDe3,JDe
8452,JDe5,JDe
8453,JDe8,JDe
8454,JDe10,JDe
8455,JDe12,JDe
8456,JDe14,JDe
8457,JDe15,JDe
8458,JDe19,JDe
8459,JDe20,JDe
8460,JDe23,JDe
8461,JDe25,JDe
8462,JDe27,JDe
8463,JDe28,JDe
8464,JDe32,JDe
8465,JDe35,JDe
8466,JDe36,JDe
8467,JHr10,JHr
8468,JHr20,JHr
8469,JHr30,JHr
8470,JLe10,JLe
8471,JMS1,JMS
8472,JMS2,JMS
8473,JMS7,JMS
8474,JMS9,JMS
8475,JMS12,JMS
8476,JSz3,JSz
8477,JSz4,JSz
8478,JSz10,JSz
8479,JSz12,JSz
8480,JuJ1,JuJ
8481,JuJ2,JuJ
8482,JuJ3,JuJ
8483,JuJ4,JuJ
8484,JuJ5,JuJ
8485,JuJ10,JuJ
8486,JuJ15,JuJ
8487,JuJ17,JuJ
8488,JuJ19,JuJ
8489,KBu10,KBu
8490,KBu20,KBu
8491,KBu22,KBu
8492,KBu24,KBu
8493,KBu40,KBu
8494,KBu45,KBu
8495,KBu50,KBu
8496,LoG40,LoG
8497,Ph4,Ph
8498,LPh10,LPh
8499,LPh15,LPh
8500,MBn10,MBn
8501,MiD10,MiD
8502,MiD20,MiD
8503,MLd10,MLd
8504,MLi10,MLi
8505,NSi10,NSi
8506,PGD10,PGD
8507,PGD11,PGD
8508,RBl10,RBl
8509,SBs10,SBs
8510,StC10,StC
8511,StC12,StC
8512,StC20,StC
8513,StC30,StC
8514,ToA10,ToA
8515,ToH1,ToH
8516,ToH3,ToH
8517,ToH10,ToH
8518,ToH14,ToH
8519,ToH20,ToH
8520,ToH26,ToH
8521,ToH30,ToH
8522,ToH40,ToH
8523,VSt10,VSt
8524,xGr10,xGr
8525,YRa10,YRa
8526,Z7410,Z
8527,ClW10,ClW
8528,ClW20,ClW
8529,DGi10,DGi
8530,DRi10,DRi
8531,DRi14,DRi
8532,DRi20,DRi
8533,EFo10,EFo
8534,HeB1,HeB
8535,HeB3,HeB
8536,HeB5,HeB
8537,HeB10,HeB
8538,HeB12,HeB
8539,HeB15,HeB
8540,JCT1,JCT
8541,JiS10,JiS
8542,JKp8,JKp
8543,JKp10,JKp
8544,JKp15,JKp
8545,JKp18,JKp
8546,JKp20,JKp
8547,JKp30,JKp
8548,JKp32,JKp
8549,JKp33,JKp
8550,JKp35,JKp
8551,LQJ10,LQJ
8552,MxA10,MxA
8553,NSg10,NSg
8554,PaC10,PaC
8555,PaC20,PaC
8556,PaC24,PaC
8557,RaK3,RaK
8558,RaK5,RaK
8559,RaK7,RaK
8560,RaK8,RaK
8561,RaK9,RaK
8562,RaK10,RaK
8563,RaK12,RaK
8564,RaK15,RaK
8565,RKi10,RKi
8566,TgG1,TgG
8567,TiG2,TiG
8568,TiG3,TiG
8569,TGi4,TGi
8570,TGi5,TGi
8571,TGi6,TGi
8572,TGi7,TGi
8573,TgG8,TgG
8574,TGi9,TGi
8575,TNu3,TNu
8576,TNu10,TNu
8577,WHl1,WHl
8578,WHl2,WHl
8579,WHl4,WHl
8580,WHl6,WHl
8581,WHl8,WHl
8582,WHl10,WHl
8583,WHl15,WHl
8584,WHl20,WHl
8585,WHl30,WHl
8586,WHl32,WHl
8587,WWi10,WWi
8588,xDB1,xDB
8589,ARu4,ARu
8590,ARu10,ARu
8591,ARu20,ARu
8592,ARu28,ARu
8593,BaK1,BaK
8594,BaK20,BaK
8595,BeG10,BeG
8596,BBa1,BBa
8597,BBa5,BBa
8598,BrB3,BrB
8599,BrB5,BrB
8600,BrB7,BrB
8601,BrB10,BrB
8602,BrB15,BrB
8603,BrB20,BrB
8604,BrB21,BrB
8605,BrB22,BrB
8606,BrB25,BrB
8607,BrB27,BrB
